downloaded from Max Planck web site http://www.atmosphere.mpg.de/enid/2295 
on 3 March 2010 by S. Madronich
Structure:	O3
573.77    4.83040e-21
573.78    4.82289e-21
573.79    4.82291e-21
573.80    4.82025e-21
573.81    4.81781e-21
573.82    4.81536e-21
573.83    4.81165e-21
573.84    4.81984e-21
573.85    4.82164e-21
573.86    4.82519e-21
573.87    4.83255e-21
573.88    4.83146e-21
573.89    4.82582e-21
573.90    4.82580e-21
573.91    4.81986e-21
573.92    4.82152e-21
573.93    4.82542e-21
573.94    4.82790e-21
573.95    4.82987e-21
573.96    4.82606e-21
573.97    4.82752e-21
573.98    4.83079e-21
573.99    4.82808e-21
574.00    4.82990e-21
574.01    4.82919e-21
574.02    4.82946e-21
574.03    4.82473e-21
574.04    4.82160e-21
574.05    4.82289e-21
574.06    4.82510e-21
574.07    4.82327e-21
574.08    4.82036e-21
574.09    4.81416e-21
574.10    4.81976e-21
574.11    4.81898e-21
574.12    4.81920e-21
574.13    4.82407e-21
574.14    4.83082e-21
574.15    4.83217e-21
574.16    4.82919e-21
574.17    4.82820e-21
574.18    4.83167e-21
574.19    4.82638e-21
574.20    4.82286e-21
574.21    4.82451e-21
574.22    4.82372e-21
574.23    4.82315e-21
574.24    4.82239e-21
574.25    4.82414e-21
574.26    4.82043e-21
574.27    4.81506e-21
574.28    4.81842e-21
574.29    4.82488e-21
574.30    4.82377e-21
574.31    4.83039e-21
574.32    4.83186e-21
574.33    4.83510e-21
574.34    4.82716e-21
574.35    4.82089e-21
574.36    4.82308e-21
574.37    4.82020e-21
574.38    4.81668e-21
574.39    4.82355e-21
574.40    4.82482e-21
574.41    4.82647e-21
574.42    4.82770e-21
574.43    4.82936e-21
574.44    4.83437e-21
574.45    4.83017e-21
574.46    4.82215e-21
574.47    4.81999e-21
574.48    4.81789e-21
574.49    4.81873e-21
574.50    4.82700e-21
574.51    4.83212e-21
574.52    4.84066e-21
574.53    4.83963e-21
574.54    4.83277e-21
574.55    4.82568e-21
574.56    4.81918e-21
574.57    4.82135e-21
574.58    4.82607e-21
574.59    4.83137e-21
574.60    4.83610e-21
574.61    4.83425e-21
574.62    4.83056e-21
574.63    4.82483e-21
574.64    4.82043e-21
574.65    4.82573e-21
574.66    4.82894e-21
574.67    4.83205e-21
574.68    4.83368e-21
574.69    4.82781e-21
574.70    4.82468e-21
574.71    4.82787e-21
574.72    4.82657e-21
574.73    4.82815e-21
574.74    4.82392e-21
574.75    4.82995e-21
574.76    4.83364e-21
574.77    4.82705e-21
574.78    4.81856e-21
574.79    4.82121e-21
574.80    4.81788e-21
574.81    4.81855e-21
574.82    4.82020e-21
574.83    4.83353e-21
574.84    4.83245e-21
574.85    4.82372e-21
574.86    4.81031e-21
574.87    4.81477e-21
574.88    4.81880e-21
574.89    4.82449e-21
574.90    4.83466e-21
574.91    4.83564e-21
574.92    4.83219e-21
574.93    4.82480e-21
574.94    4.81666e-21
574.95    4.81671e-21
574.96    4.81950e-21
574.97    4.82164e-21
574.98    4.82220e-21
574.99    4.81477e-21
575.00    4.81505e-21
575.01    4.81298e-21
575.02    4.81087e-21
575.03    4.81558e-21
575.04    4.82055e-21
575.05    4.83017e-21
575.06    4.83220e-21
575.07    4.83704e-21
575.08    4.82830e-21
575.09    4.81616e-21
575.10    4.80749e-21
575.11    4.80105e-21
575.12    4.79660e-21
575.13    4.80297e-21
575.14    4.80708e-21
575.15    4.81573e-21
575.16    4.81313e-21
575.17    4.80887e-21
575.18    4.80828e-21
575.19    4.80686e-21
575.20    4.80920e-21
575.21    4.81583e-21
575.22    4.81771e-21
575.23    4.81848e-21
575.24    4.82092e-21
575.25    4.82035e-21
575.26    4.82272e-21
575.27    4.82358e-21
575.28    4.81978e-21
575.29    4.82447e-21
575.30    4.82706e-21
575.31    4.82509e-21
575.32    4.81839e-21
575.33    4.81759e-21
575.34    4.82091e-21
575.35    4.82114e-21
575.36    4.81914e-21
575.37    4.82179e-21
575.38    4.82476e-21
575.39    4.82151e-21
575.40    4.81554e-21
575.41    4.81614e-21
575.42    4.81789e-21
575.43    4.82089e-21
575.44    4.81848e-21
575.45    4.81829e-21
575.46    4.82375e-21
575.47    4.82912e-21
575.48    4.82944e-21
575.49    4.83353e-21
575.50    4.83725e-21
575.51    4.83956e-21
575.52    4.83127e-21
575.53    4.82729e-21
575.54    4.82495e-21
575.55    4.82552e-21
575.56    4.82041e-21
575.57    4.82029e-21
575.58    4.81925e-21
575.59    4.81524e-21
575.60    4.80987e-21
575.61    4.81410e-21
575.62    4.81503e-21
575.63    4.82264e-21
575.64    4.83037e-21
575.65    4.82911e-21
575.66    4.82704e-21
575.67    4.81738e-21
575.68    4.81437e-21
575.69    4.81646e-21
575.70    4.80571e-21
575.71    4.81291e-21
575.72    4.81632e-21
575.73    4.81548e-21
575.74    4.81176e-21
575.75    4.80032e-21
575.76    4.79676e-21
575.77    4.80194e-21
575.78    4.79563e-21
575.79    4.80394e-21
575.80    4.80223e-21
575.81    4.80816e-21
575.82    4.80365e-21
575.83    4.80165e-21
575.84    4.79849e-21
575.85    4.80568e-21
575.86    4.80608e-21
575.87    4.80836e-21
575.88    4.80620e-21
575.89    4.80856e-21
575.90    4.81555e-21
575.91    4.82322e-21
575.92    4.81633e-21
575.93    4.81587e-21
575.94    4.80910e-21
575.95    4.80795e-21
575.96    4.80430e-21
575.97    4.80116e-21
575.98    4.80434e-21
575.99    4.80136e-21
576.00    4.79698e-21
576.01    4.79881e-21
576.02    4.79657e-21
576.03    4.80018e-21
576.04    4.80258e-21
576.05    4.80400e-21
576.06    4.80107e-21
576.07    4.80876e-21
576.08    4.81676e-21
576.09    4.82686e-21
576.10    4.82697e-21
576.11    4.82428e-21
576.12    4.81661e-21
576.13    4.81068e-21
576.14    4.80173e-21
576.15    4.80313e-21
576.16    4.80251e-21
576.17    4.80203e-21
576.18    4.79995e-21
576.19    4.80066e-21
576.20    4.79092e-21
576.21    4.78737e-21
576.22    4.79271e-21
576.23    4.79692e-21
576.24    4.80012e-21
576.25    4.80181e-21
576.26    4.80379e-21
576.27    4.80331e-21
576.28    4.80064e-21
576.29    4.79588e-21
576.30    4.80380e-21
576.31    4.81007e-21
576.32    4.81371e-21
576.33    4.80643e-21
576.34    4.79688e-21
576.35    4.79071e-21
576.36    4.78615e-21
576.37    4.78089e-21
576.38    4.78874e-21
576.39    4.79968e-21
576.40    4.80533e-21
576.41    4.79739e-21
576.42    4.79187e-21
576.43    4.78815e-21
576.44    4.78140e-21
576.45    4.78676e-21
576.46    4.79384e-21
576.47    4.79988e-21
576.48    4.80075e-21
576.49    4.80219e-21
576.50    4.80442e-21
576.51    4.80091e-21
576.52    4.79935e-21
576.53    4.80610e-21
576.54    4.79925e-21
576.55    4.79833e-21
576.56    4.78889e-21
576.57    4.78827e-21
576.58    4.78813e-21
576.59    4.78649e-21
576.60    4.79337e-21
576.61    4.79808e-21
576.62    4.79384e-21
576.63    4.79243e-21
576.64    4.78329e-21
576.65    4.77787e-21
576.66    4.78243e-21
576.67    4.78534e-21
576.68    4.78238e-21
576.69    4.78599e-21
576.70    4.78574e-21
576.71    4.78386e-21
576.72    4.77511e-21
576.73    4.77064e-21
576.74    4.77442e-21
576.75    4.77793e-21
576.76    4.77980e-21
576.77    4.78580e-21
576.78    4.78816e-21
576.79    4.78546e-21
576.80    4.77840e-21
576.81    4.77400e-21
576.82    4.77103e-21
576.83    4.77587e-21
576.84    4.78379e-21
576.85    4.78605e-21
576.86    4.78937e-21
576.87    4.78574e-21
576.88    4.77912e-21
576.89    4.77350e-21
576.90    4.76656e-21
576.91    4.76037e-21
576.92    4.76283e-21
576.93    4.76555e-21
576.94    4.76859e-21
576.95    4.76390e-21
576.96    4.76574e-21
576.97    4.76997e-21
576.98    4.77595e-21
576.99    4.78007e-21
577.00    4.78406e-21
577.01    4.78788e-21
577.02    4.79008e-21
577.03    4.77602e-21
577.04    4.77865e-21
577.05    4.76880e-21
577.06    4.76223e-21
577.07    4.76278e-21
577.08    4.76315e-21
577.09    4.76414e-21
577.10    4.76778e-21
577.11    4.76591e-21
577.12    4.76933e-21
577.13    4.76478e-21
577.14    4.76545e-21
577.15    4.77272e-21
577.16    4.77414e-21
577.17    4.77060e-21
577.18    4.77617e-21
577.19    4.77989e-21
577.20    4.77411e-21
577.21    4.77643e-21
577.22    4.78028e-21
577.23    4.77906e-21
577.24    4.77182e-21
577.25    4.76665e-21
577.26    4.77145e-21
577.27    4.77136e-21
577.28    4.76467e-21
577.29    4.76089e-21
577.30    4.76413e-21
577.31    4.75979e-21
577.32    4.75245e-21
577.33    4.75398e-21
577.34    4.75640e-21
577.35    4.75847e-21
577.36    4.76066e-21
577.37    4.75913e-21
577.38    4.76359e-21
577.39    4.75554e-21
577.40    4.74931e-21
577.41    4.75185e-21
577.42    4.75446e-21
577.43    4.75452e-21
577.44    4.75736e-21
577.45    4.75631e-21
577.46    4.75318e-21
577.47    4.75066e-21
577.48    4.75019e-21
577.49    4.75194e-21
577.50    4.75233e-21
577.51    4.74757e-21
577.52    4.74969e-21
577.53    4.74542e-21
577.54    4.74310e-21
577.55    4.74553e-21
577.56    4.75717e-21
577.57    4.75320e-21
577.58    4.75523e-21
577.59    4.75206e-21
577.60    4.74830e-21
577.61    4.74126e-21
577.62    4.73713e-21
577.63    4.73796e-21
577.64    4.74986e-21
577.65    4.75360e-21
577.66    4.75791e-21
577.67    4.75727e-21
577.68    4.74929e-21
577.69    4.74406e-21
577.70    4.73487e-21
577.71    4.73015e-21
577.72    4.73246e-21
577.73    4.74124e-21
577.74    4.74459e-21
577.75    4.76474e-21
577.76    4.76654e-21
577.77    4.77428e-21
577.78    4.76565e-21
577.79    4.76132e-21
577.80    4.74206e-21
577.81    4.73903e-21
577.82    4.73800e-21
577.83    4.73846e-21
577.84    4.73504e-21
577.85    4.74081e-21
577.86    4.74362e-21
577.87    4.74504e-21
577.88    4.73425e-21
577.89    4.73753e-21
577.90    4.73289e-21
577.91    4.72389e-21
577.92    4.72406e-21
577.93    4.72045e-21
577.94    4.72967e-21
577.95    4.73012e-21
577.96    4.74268e-21
577.97    4.75081e-21
577.98    4.75310e-21
577.99    4.75353e-21
578.00    4.74666e-21
578.01    4.73763e-21
578.02    4.73660e-21
578.03    4.72713e-21
578.04    4.73250e-21
578.05    4.73062e-21
578.06    4.72212e-21
578.07    4.72852e-21
578.08    4.72526e-21
578.09    4.73111e-21
578.10    4.72870e-21
578.11    4.73125e-21
578.12    4.73593e-21
578.13    4.73062e-21
578.14    4.72403e-21
578.15    4.72827e-21
578.16    4.71750e-21
578.17    4.71733e-21
578.18    4.71443e-21
578.19    4.72202e-21
578.20    4.72070e-21
578.21    4.71565e-21
578.22    4.71645e-21
578.23    4.71603e-21
578.24    4.72080e-21
578.25    4.73281e-21
578.26    4.73781e-21
578.27    4.73922e-21
578.28    4.72811e-21
578.29    4.72323e-21
578.30    4.71793e-21
578.31    4.72153e-21
578.32    4.72580e-21
578.33    4.73511e-21
578.34    4.72752e-21
578.35    4.72234e-21
578.36    4.71025e-21
578.37    4.70625e-21
578.38    4.69717e-21
578.39    4.70059e-21
578.40    4.69824e-21
578.41    4.70215e-21
578.42    4.69920e-21
578.43    4.70164e-21
578.44    4.70727e-21
578.45    4.71134e-21
578.46    4.71119e-21
578.47    4.71226e-21
578.48    4.71479e-21
578.49    4.71683e-21
578.50    4.71308e-21
578.51    4.69998e-21
578.52    4.69990e-21
578.53    4.69872e-21
578.54    4.69376e-21
578.55    4.69875e-21
578.56    4.70739e-21
578.57    4.71366e-21
578.58    4.71213e-21
578.59    4.70598e-21
578.60    4.70931e-21
578.61    4.70130e-21
578.62    4.70223e-21
578.63    4.70934e-21
578.64    4.70959e-21
578.65    4.70510e-21
578.66    4.70597e-21
578.67    4.71084e-21
578.68    4.71761e-21
578.69    4.70850e-21
578.70    4.70877e-21
578.71    4.70189e-21
578.72    4.68759e-21
578.73    4.68378e-21
578.74    4.68239e-21
578.75    4.68282e-21
578.76    4.68895e-21
578.77    4.69275e-21
578.78    4.70302e-21
578.79    4.70569e-21
578.80    4.69579e-21
578.81    4.70659e-21
578.82    4.69495e-21
578.83    4.67919e-21
578.84    4.67734e-21
578.85    4.67334e-21
578.86    4.67667e-21
578.87    4.67888e-21
578.88    4.67638e-21
578.89    4.68317e-21
578.90    4.67503e-21
578.91    4.67708e-21
578.92    4.68449e-21
578.93    4.67979e-21
578.94    4.68570e-21
578.95    4.68974e-21
578.96    4.69087e-21
578.97    4.69283e-21
578.98    4.68409e-21
578.99    4.68919e-21
579.00    4.68616e-21
579.01    4.67884e-21
579.02    4.66962e-21
579.03    4.66662e-21
579.04    4.66370e-21
579.05    4.67813e-21
579.06    4.68431e-21
579.07    4.69518e-21
579.08    4.69973e-21
579.09    4.69330e-21
579.10    4.67272e-21
579.11    4.66380e-21
579.12    4.65472e-21
579.13    4.66465e-21
579.14    4.67099e-21
579.15    4.67444e-21
579.16    4.67446e-21
579.17    4.66980e-21
579.18    4.66707e-21
579.19    4.66334e-21
579.20    4.66048e-21
579.21    4.66590e-21
579.22    4.66798e-21
579.23    4.66649e-21
579.24    4.66354e-21
579.25    4.65834e-21
579.26    4.66202e-21
579.27    4.65999e-21
579.28    4.66088e-21
579.29    4.66318e-21
579.30    4.66160e-21
579.31    4.66008e-21
579.32    4.66670e-21
579.33    4.66476e-21
579.34    4.66962e-21
579.35    4.67005e-21
579.36    4.66905e-21
579.37    4.66496e-21
579.38    4.66115e-21
579.39    4.65982e-21
579.40    4.66747e-21
579.41    4.67209e-21
579.42    4.67382e-21
579.43    4.66870e-21
579.44    4.65543e-21
579.45    4.64435e-21
579.46    4.64085e-21
579.47    4.64727e-21
579.48    4.65416e-21
579.49    4.65896e-21
579.50    4.65971e-21
579.51    4.66460e-21
579.52    4.65344e-21
579.53    4.64915e-21
579.54    4.65642e-21
579.55    4.66544e-21
579.56    4.66722e-21
579.57    4.67243e-21
579.58    4.66880e-21
579.59    4.67145e-21
579.60    4.66247e-21
579.61    4.65526e-21
579.62    4.65335e-21
579.63    4.64670e-21
579.64    4.64311e-21
579.65    4.64359e-21
579.66    4.64746e-21
579.67    4.65761e-21
579.68    4.66301e-21
579.69    4.67168e-21
579.70    4.67564e-21
579.71    4.67386e-21
579.72    4.66895e-21
579.73    4.65424e-21
579.74    4.64876e-21
579.75    4.64370e-21
579.76    4.64142e-21
579.77    4.64512e-21
579.78    4.65562e-21
579.79    4.65452e-21
579.80    4.65694e-21
579.81    4.64966e-21
579.82    4.64481e-21
579.83    4.64971e-21
579.84    4.64832e-21
579.85    4.64856e-21
579.86    4.65655e-21
579.87    4.64782e-21
579.88    4.64835e-21
579.89    4.64162e-21
579.90    4.64037e-21
579.91    4.64311e-21
579.92    4.64009e-21
579.93    4.64163e-21
579.94    4.64023e-21
579.95    4.64897e-21
579.96    4.64914e-21
579.97    4.65127e-21
579.98    4.65542e-21
579.99    4.65478e-21
580.00    4.64616e-21
580.01    4.63655e-21
580.02    4.62972e-21
580.03    4.63800e-21
580.04    4.64000e-21
580.05    4.64478e-21
580.06    4.65230e-21
580.07    4.65780e-21
580.08    4.65033e-21
580.09    4.64132e-21
580.10    4.63425e-21
580.11    4.62967e-21
580.12    4.63322e-21
580.13    4.63882e-21
580.14    4.64061e-21
580.15    4.64617e-21
580.16    4.64210e-21
580.17    4.63343e-21
580.18    4.63102e-21
580.19    4.63048e-21
580.20    4.62929e-21
580.21    4.63212e-21
580.22    4.62321e-21
580.23    4.62276e-21
580.24    4.61736e-21
580.25    4.61469e-21
580.26    4.62913e-21
580.27    4.63376e-21
580.28    4.62811e-21
580.29    4.63163e-21
580.30    4.62370e-21
580.31    4.62180e-21
580.32    4.61371e-21
580.33    4.60295e-21
580.34    4.60779e-21
580.35    4.60598e-21
580.36    4.59717e-21
580.37    4.59670e-21
580.38    4.59860e-21
580.39    4.60645e-21
580.40    4.60837e-21
580.41    4.61488e-21
580.42    4.62847e-21
580.43    4.63552e-21
580.44    4.62722e-21
580.45    4.62148e-21
580.46    4.61954e-21
580.47    4.61323e-21
580.48    4.61023e-21
580.49    4.61701e-21
580.50    4.62076e-21
580.51    4.61507e-21
580.52    4.61379e-21
580.53    4.60557e-21
580.54    4.60515e-21
580.55    4.60009e-21
580.56    4.59990e-21
580.57    4.60419e-21
580.58    4.60743e-21
580.59    4.60680e-21
580.60    4.61033e-21
580.61    4.60400e-21
580.62    4.60822e-21
580.63    4.60421e-21
580.64    4.59842e-21
580.65    4.59354e-21
580.66    4.59491e-21
580.67    4.59884e-21
580.68    4.59911e-21
580.69    4.60517e-21
580.70    4.60903e-21
580.71    4.60481e-21
580.72    4.59796e-21
580.73    4.59205e-21
580.74    4.59734e-21
580.75    4.60001e-21
580.76    4.59530e-21
580.77    4.59708e-21
580.78    4.59461e-21
580.79    4.58945e-21
580.80    4.59053e-21
580.81    4.59551e-21
580.82    4.60306e-21
580.83    4.59927e-21
580.84    4.59175e-21
580.85    4.58950e-21
580.86    4.59256e-21
580.87    4.59204e-21
580.88    4.59713e-21
580.89    4.60115e-21
580.90    4.60214e-21
580.91    4.60380e-21
580.92    4.59507e-21
580.93    4.59205e-21
580.94    4.59382e-21
580.95    4.59151e-21
580.96    4.59276e-21
580.97    4.59350e-21
580.98    4.59757e-21
580.99    4.60527e-21
581.00    4.60048e-21
581.01    4.59526e-21
581.02    4.59485e-21
581.03    4.58992e-21
581.04    4.59272e-21
581.05    4.59682e-21
581.06    4.59859e-21
581.07    4.59907e-21
581.08    4.60068e-21
581.09    4.59139e-21
581.10    4.58979e-21
581.11    4.58739e-21
581.12    4.59474e-21
581.13    4.59303e-21
581.14    4.59026e-21
581.15    4.58630e-21
581.16    4.58528e-21
581.17    4.57942e-21
581.18    4.58771e-21
581.19    4.59301e-21
581.20    4.59578e-21
581.21    4.59100e-21
581.22    4.58885e-21
581.23    4.58171e-21
581.24    4.57883e-21
581.25    4.57388e-21
581.26    4.57807e-21
581.27    4.58186e-21
581.28    4.57938e-21
581.29    4.58010e-21
581.30    4.57835e-21
581.31    4.57406e-21
581.32    4.57408e-21
581.33    4.57219e-21
581.34    4.57368e-21
581.35    4.58569e-21
581.36    4.58648e-21
581.37    4.58707e-21
581.38    4.58547e-21
581.39    4.58377e-21
581.40    4.57926e-21
581.41    4.58355e-21
581.42    4.57797e-21
581.43    4.58314e-21
581.44    4.58660e-21
581.45    4.58907e-21
581.46    4.58976e-21
581.47    4.59232e-21
581.48    4.59198e-21
581.49    4.59012e-21
581.50    4.58195e-21
581.51    4.58285e-21
581.52    4.58058e-21
581.53    4.57712e-21
581.54    4.57481e-21
581.55    4.57701e-21
581.56    4.57209e-21
581.57    4.55870e-21
581.58    4.55207e-21
581.59    4.56040e-21
581.60    4.55969e-21
581.61    4.56653e-21
581.62    4.57106e-21
581.63    4.57730e-21
581.64    4.57945e-21
581.65    4.57510e-21
581.66    4.57646e-21
581.67    4.58356e-21
581.68    4.57743e-21
581.69    4.57281e-21
581.70    4.56068e-21
581.71    4.55886e-21
581.72    4.55660e-21
581.73    4.56291e-21
581.74    4.56443e-21
581.75    4.56305e-21
581.76    4.56605e-21
581.77    4.56054e-21
581.78    4.55416e-21
581.79    4.55828e-21
581.80    4.55797e-21
581.81    4.56411e-21
581.82    4.56714e-21
581.83    4.57071e-21
581.84    4.56859e-21
581.85    4.55702e-21
581.86    4.54861e-21
581.87    4.54330e-21
581.88    4.54419e-21
581.89    4.54245e-21
581.90    4.54798e-21
581.91    4.55040e-21
581.92    4.54504e-21
581.93    4.54616e-21
581.94    4.54882e-21
581.95    4.54642e-21
581.96    4.55575e-21
581.97    4.55433e-21
581.98    4.55583e-21
581.99    4.55969e-21
582.00    4.56001e-21
582.01    4.55295e-21
582.02    4.54138e-21
582.03    4.53029e-21
582.04    4.53089e-21
582.05    4.53058e-21
582.06    4.53515e-21
582.07    4.53847e-21
582.08    4.53997e-21
582.09    4.54030e-21
582.10    4.53735e-21
582.11    4.53448e-21
582.12    4.54189e-21
582.13    4.54257e-21
582.14    4.53644e-21
582.15    4.53186e-21
582.16    4.52786e-21
582.17    4.54162e-21
582.18    4.54647e-21
582.19    4.53707e-21
582.20    4.54513e-21
582.21    4.54287e-21
582.22    4.54278e-21
582.23    4.54881e-21
582.24    4.54701e-21
582.25    4.55204e-21
582.26    4.54557e-21
582.27    4.53349e-21
582.28    4.52911e-21
582.29    4.51833e-21
582.30    4.51918e-21
582.31    4.52069e-21
582.32    4.52304e-21
582.33    4.52722e-21
582.34    4.53306e-21
582.35    4.54300e-21
582.36    4.54606e-21
582.37    4.53477e-21
582.38    4.53729e-21
582.39    4.53470e-21
582.40    4.53541e-21
582.41    4.53514e-21
582.42    4.53989e-21
582.43    4.54090e-21
582.44    4.54279e-21
582.45    4.53213e-21
582.46    4.53218e-21
582.47    4.53063e-21
582.48    4.53284e-21
582.49    4.53000e-21
582.50    4.53379e-21
582.51    4.52881e-21
582.52    4.52876e-21
582.53    4.52331e-21
582.54    4.51178e-21
582.55    4.51452e-21
582.56    4.51064e-21
582.57    4.51464e-21
582.58    4.52171e-21
582.59    4.52493e-21
582.60    4.52640e-21
582.61    4.52384e-21
